name,t0_year,treated,case_per_t.pre20,case_per_t.pre19,case_per_t.pre18,case_per_t.pre17,case_per_t.pre16,case_per_t.pre15,case_per_t.pre14,case_per_t.pre13,case_per_t.pre12,case_per_t.pre11,case_per_t.pre10,case_per_t.pre9,case_per_t.pre8,case_per_t.pre7,case_per_t.pre6,case_per_t.pre5,case_per_t.pre4,case_per_t.pre3,case_per_t.pre2,case_per_t.pre1,case_per_t.0,case_per_t.1,case_per_t.2,case_per_t.3,case_per_t.4,case_per_t.5,case_per_t.6
Switzerland,0,0,47.4421426996447,47.10831886646013,46.622899298592536,46.90153105797773,46.03067089941104,46.16833683504902,46.77552084732478,47.070188078344444,48.03702543758917,48.34689607839937,48.47316031168112,48.97069778298164,48.701388771419396,49.023983090217115,49.48974696997595,50.14039644730706,50.43232093414012,50.60286052213691,50.6710046084881,50.28564033305707,50.43904101871972,50.377496524440915,49.383115578650404,49.67366931018512,50.23325225853775,49.78203819,49.70515588
Syrian Arab Republic,0,0,3.0361696217883543,3.0637503341301344,3.09164856335471,3.1266270356309174,3.1807326319351006,3.2393411718562812,3.302523117918243,3.3461987491938303,3.4087210733242475,3.4104799703934403,3.4791509654175674,3.53995075799815,3.5381204899509062,3.550207944174388,3.6286829019620224,3.7575226037172174,3.962778425145096,4.156820141288217,4.459909521063061,4.463183291532693,4.5348417409365425,4.640046875991203,4.7924955924977946,4.970937208690738,5.151049490692171,9.052865029,9.287968561
Thailand,2010,1,15.861626845382407,16.37179006302209,16.856715479443583,17.180480989564,17.571858475395654,18.015035228116737,18.525635791272236,19.1672703159625,19.377023693538355,20.25494357663336,21.20468690756554,21.552021673552968,21.84437042053959,22.29369426895953,22.356092408708363,22.53023330356344,22.955549200805805,23.33935973952097,23.73238752833642,24.167930546853764,24.669666055073836,25.162911568122805,25.768114258086303,26.423445735965938,27.021578477736032,27.85236697938612,28.72437704643958
Timor-Leste,0,0,4.596503592933641,4.651324195933159,4.689379919500186,4.7232549243011945,4.537281465772227,4.331279659345377,4.160305035180832,3.9821883825924425,3.838908325286137,3.8858695049122627,3.9850482118220563,4.131515874608018,4.265919256211357,4.375307748736346,4.614157099751387,4.840851109816015,5.074718502825394,5.326328370657348,5.59387736999059,5.669476101240259,5.725497395415013,5.7487808769362045,5.7751932373526085,5.811280504625117,5.796820934167372,11.81015088,11.85258986
Togo,0,0,2.8279972487912777,2.8393832383066555,2.8585538809134072,2.865868504620953,2.8649229857928886,2.86583986205805,2.8807644160726142,2.867091103252724,2.8937500279221493,2.8981321940966356,2.8860659144436065,2.9452434224929176,2.928067566850837,2.9467305742720984,2.9644894628225016,2.999817578660757,3.0599579150993597,3.065188038727595,3.094520213888155,3.0828059507524253,3.0860046647328456,3.0997648935162174,3.114319044964575,3.1326631856566878,3.1518177479696274,4.757197247,4.84108656
Trinidad and Tobago,2010,1,7.795296289229323,8.001737845657175,8.217128856580292,8.107075799791735,8.106267411588545,8.257853611864137,8.480796343993505,8.632855970370793,8.866615571542816,9.207019076259941,9.309802479404716,9.533455958390313,9.545806875924868,9.606065611064192,9.532483538289222,9.696898643035812,9.892119470086415,10.026367075547403,10.182213231551776,10.448013166570899,11.005583731884496,10.994776152913529,11.111573793848072,11.226202401108658,11.360625161028437,11.495754313553212,11.657543066995848
Tunisia,0,0,13.774320556823861,14.07684505136123,14.250356493080444,14.520897714072808,14.479135587523272,14.601411647899297,14.8429072892961,15.068465079683577,15.35101701659407,15.169112658216862,15.01115207064224,14.888868912917703,14.771192736820911,14.963720386457485,15.178099933429474,15.416999321379533,15.692465018471975,15.983558704126885,16.316690400644273,16.636578801162404,17.031079489034425,17.456303320685596,18.010439118175174,18.64793504014463,19.234528981128882,20.15543931,20.74286337
Turkmenistan,2010,1,7.6175807781696845,7.335872487720325,7.184904623083544,7.038266036931886,6.932022390680189,6.822263483815096,6.6999631706115,6.501535547200137,6.199873705017608,6.0004930439823445,5.797444182272955,5.680215999388268,5.437288965032241,5.102935036058622,4.978105181872842,4.936007934965588,4.954976119069111,5.022646156929305,5.059803292903937,5.184753131668767,5.358731926000317,5.442324387968017,5.379936544046154,5.393211359025159,5.556201937536084,5.546168990867131,5.574519931668201
Ukraine,0,0,56.813447260231946,57.556344290445246,58.205787979522896,59.798496684319225,55.84310330644876,51.440351341842806,47.06789378695569,46.45027579820429,46.01352271918498,44.402659959229304,43.358607971749166,42.85615179268696,43.30989627204766,43.77169122260484,41.99668691311874,43.139170603419466,43.27666178198199,39.038413964019234,37.49701797928226,37.00546574913459,38.20902183481088,38.47486355576988,37.594631843790076,38.13127579559001,38.869141433379596,43.42447863,45.20646471
United Arab Emirates,0,0,2.317218830800646,2.297602311867417,2.299970754588282,2.324542389359608,2.3370292317695767,2.3632148556484878,2.3631334125310053,2.3701723752532424,2.357958524817753,2.3196018314590208,2.296789467768627,2.278059586775724,2.2644280789081788,2.2793142964747566,2.220682649544204,2.2945944833117897,2.331057568912612,2.4265639793426304,2.5982462218119817,2.751716875058261,2.890741859355443,3.031450194979119,3.2015864240580445,3.398829048712196,3.619708417125353,4.833529364,5.324237818
United Republic of Tanzania,0,0,1.743171410297552,1.7371049460533945,1.748501848510014,1.7417038369560143,1.7364371253246436,1.7314222588103758,1.7347967455786912,1.7451068225433752,1.741236807101261,1.7508655959025472,1.7646347976031556,1.7843138344892744,1.8083580298496253,1.8404006645145736,1.8587984737588872,1.87746660539053,1.906821493334057,1.9369997977890516,1.9740213282066792,2.004399923631899,2.0420362700104793,2.0815899434879745,2.116989754498963,2.1595435727283436,2.2014645226431275,3.601710423,3.686525434
United States of America,0,0,72.06722050258466,73.27156152493662,74.28596185857725,75.14792434973975,74.37019755451124,73.25084996900868,73.10572984259791,73.10385607798165,73.451598058538,73.74643318602898,73.65457726090078,73.18070478272651,72.94253944817623,72.20248565462138,70.54361286895212,70.23151821052856,70.90751021347133,71.65124179434527,72.13482717227954,72.83087000366365,73.78030297676933,74.74223869309198,75.65237827783743,77.58127781619218,79.06226899965303,73.02407095,75.63886437
Uzbekistan,0,0,8.289104387150916,8.0662656093337,7.867363811055996,7.795172262453368,7.525683530678149,7.323572907423839,7.058375951103905,6.833226045949164,6.641190406646545,6.574228553002369,6.5680589272253505,6.526528640684615,6.410445265394259,6.219436695073949,6.16930148273291,6.003089176715796,5.855846286827725,5.744073986041185,5.5942077696552115,5.58828742237401,5.684058506440075,5.805338059464607,5.917347525985363,6.064270629319241,6.18954467955501,7.77637215,8.042419319
Vanuatu,0,0,8.074702273547455,8.113031556938331,8.158266718658608,8.230207955471245,8.240110411656115,8.278211951954356,8.281503705326793,8.253383280278497,8.234034731082804,8.20256964520715,8.224744362569421,8.26799356654604,8.328311851187765,8.414483806538545,8.470978967156299,8.516203113039039,8.58032932799288,8.660377686280642,8.741998848511532,8.703607546423362,8.74531572513577,8.767247123368806,8.814345479900563,8.870349060222479,8.93197186033644,13.73891009,13.97975346
Venezuela (Bolivarian Republic of),2012,1,8.711969348313094,8.823803700831235,9.015973464034383,8.957969114800374,8.774639110322907,8.732868217319023,8.997419205741599,9.22398997297159,9.588983736206284,9.850862624511233,10.122624704850402,10.556628416260352,10.463678434182569,10.624934621068917,11.138170716855262,11.634345350256707,12.07345812376087,12.323994033750479,12.215953183026887,12.556203082172233,13.125243372742872,13.339222537717447,13.817640484515294,14.41700997748574,15.136452079442304,18.51963295,19.35702044
Viet Nam,0,0,22.276711326620948,22.588147204020206,22.851583449669945,23.22161622765055,23.621359097329062,24.199173761880935,24.833147523509737,25.553435097843103,26.33231357050585,26.98552806762238,27.620781342296162,28.264852527257958,28.919268921031925,29.64374434394079,29.9805909046404,30.44732550103145,30.952006265428423,31.476646888787467,31.985802054175476,32.52297724990983,33.165123874960095,33.83579354035648,34.56539006922073,35.41819540671339,36.26627749006079,24.57919045,25.53946024
Yemen,0,0,3.793222515367075,3.930590999819423,4.065152955209249,4.20731463223497,4.202136441567975,4.218037471465996,4.19913161493774,4.1888979577460335,4.191263278781505,4.190001891355179,4.19829357301936,4.2220171597568,4.256376222511906,4.320346284176942,4.329249994972845,4.349016286327828,4.389564496386353,4.448700293260967,4.534081709174242,4.557328911885481,4.6157474616290095,4.675964381118596,4.7531146838103355,4.850765236661753,4.9575588527915535,4.068243301,4.11564398
Zimbabwe,0,0,5.399838594722762,4.932850436432724,4.592180683787034,4.456598316618205,4.352054787992426,4.265074802282693,4.167504108893794,4.082477791493363,4.0840023155360585,4.19669527753741,4.33517900222121,4.359960371280144,4.383726302133186,4.478459631801643,4.474190111205664,4.451889372646035,4.443213741239283,4.403620861367527,4.363536531889799,4.214025040322008,4.077345976015979,3.96310875991676,3.865247731054832,3.792497843954262,3.7372585036796693,6.601697431,6.711848714
